NAMELSAD,std_dev_all,std_dev_2,std_dev_3,std_dev_4,std_dev_5,std_dev_6,std_dev_7,std_dev_8,std_dev_9,std_dev_10,std_dev_11,std_dev_12,std_dev_13,std_dev_14,std_dev_15,avg_std_dev_2_to_4,count_centers
"Buffalo-Cheektowaga, NY Metro Area",0.2720967546270612,0.0702432304648054,0.09910797446843511,0.16357793432692147,0.22246186247251254,0.2720967546270612,,,,,,,,,,0.11097637975338732,6
"Burlington, NC Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Burlington-South Burlington, VT Metro Area",0.11957056220291751,0.11957056220291751,,,,,,,,,,,,,,0.0,2
"California-Lexington Park, MD Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Canton-Massillon, OH Metro Area",0.05025407562957862,0.05025407562957862,,,,,,,,,,,,,,0.0,2
"Cape Coral-Fort Myers, FL Metro Area",0.2940140749598714,0.48310481964568786,0.32918014125562356,0.2940140749598714,,,,,,,,,,,,0.3687663452870609,4
"Cape Girardeau, MO-IL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Carson City, NV Metro Area",0.5835766634531232,0.8855042016806722,0.5835766634531232,,,,,,,,,,,,,0.0,3
"Casper, WY Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Cedar Rapids, IA Metro Area",0.16369407072437714,0.16369407072437714,,,,,,,,,,,,,,0.0,2
"Champaign-Urbana, IL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Charleston, WV Metro Area",0.22870592382452637,0.11501681149294796,0.16548571974866133,0.22870592382452637,,,,,,,,,,,,0.1697361516887119,4
"Charleston-North Charleston, SC Metro Area",0.17460870777704185,0.17460870777704185,,,,,,,,,,,,,,0.0,2
"Charlotte-Concord-Gastonia, NC-SC Metro Area",0.2661820837650596,0.023732555660254118,0.07896256216162656,0.15152723119602762,0.21430333092684373,0.2661820837650595,,,,,,,,,,0.08474078300596943,6
"Charlottesville, VA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Chattanooga, TN-GA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",0.4184388671060717,0.2414363099624851,0.23505855594030367,0.2560102223418462,0.2881000891500354,0.31701796721933706,0.345586690293917,0.3721175300177981,0.3964061624937605,0.4184388671060717,,,,,,0.24416836274821166,10
"Chico, CA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Cincinnati, OH-KY-IN Metro Area",0.2573781165469107,0.32869036304885,0.2129439691119729,0.2242715262455971,0.2573781165469107,,,,,,,,,,,0.25530195280214,5
"Clarksville, TN-KY Metro Area",0.38880508476235476,0.4973521378003233,0.38880508476235476,,,,,,,,,,,,,0.0,3
"Cleveland, TN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Cleveland-Elyria, OH Metro Area",0.4309456380481328,0.26030814464971985,0.16891033483450402,0.19979635698569043,0.2431721573422002,0.284768812746245,0.32169318187060825,0.3543469892805091,0.38305809532961954,0.4085261127731511,0.4309456380481328,,,,,0.2096716121566381,11
"Coeur d'Alene, ID Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"College Station-Bryan, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Colorado Springs, CO Metro Area",0.2498811588071006,0.28916528641520045,0.22122089067325368,0.2498811588071006,,,,,,,,,,,,0.25342244529851826,4
"Columbia, MO Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Columbia, SC Metro Area",0.2555745016601867,0.43639100407295905,0.29425641910072886,0.2555745016601867,,,,,,,,,,,,0.3287406416112915,4
"Columbus, GA-AL Metro Area",0.04316636258085915,0.04316636258085915,,,,,,,,,,,,,,0.0,2
"Columbus, IN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Columbus, OH Metro Area",0.46369008686631796,0.19842746533821498,0.19734734698258105,0.24669909614331098,0.2935712396495045,0.33439598926894143,0.36760794893423465,0.39649249367804573,0.42202639237338113,0.4442035787051598,0.46369008686631785,,,,,0.21415796948803567,11
"Corpus Christi, TX Metro Area",0.043258051891244764,0.043258051891244764,,,,,,,,,,,,,,0.0,2
"Corvallis, OR Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Crestview-Fort Walton Beach-Destin, FL Metro Area",0.17629698336741362,0.17629698336741362,,,,,,,,,,,,,,0.0,2
"Cumberland, MD-WV Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Dallas-Fort Worth-Arlington, TX Metro Area",0.3764472744629732,0.8514658250975833,0.8469361491390679,0.6109673283099535,0.5297333079260427,0.49899088731820085,0.46397661828537506,0.44962207041280244,0.3986782208006828,0.3713325691597592,0.35804616452569116,0.3527541927214325,0.3523256040258036,0.35518535128156814,0.35987023425276965,0.769789767515535,18
"Dalton, GA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Danville, IL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Daphne-Fairhope-Foley, AL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Davenport-Moline-Rock Island, IA-IL Metro Area",0.2614003586247564,0.45931651749389746,0.2614003586247564,,,,,,,,,,,,,0.0,3
"Dayton-Kettering, OH Metro Area",0.12977658790391078,0.09781919111816018,0.12977658790391078,,,,,,,,,,,,,0.0,3
"Decatur, AL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Decatur, IL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",0.18527066498461464,0.09480147699456498,0.12329032323048217,0.18527066498461464,,,,,,,,,,,,0.13445415506988725,4
"Denver-Aurora-Lakewood, CO Metro Area",0.4405422219810856,0.3682160712991812,0.3989840607290214,0.43270513905165653,0.43712051175959554,0.4164496988479546,0.41165378350276527,0.4177166681799449,0.42839527499869945,0.4405422219810856,,,,,,0.3999684236932864,10
"Des Moines-West Des Moines, IA Metro Area",0.18587387501113317,0.0809568034068,0.11998366046942732,0.18587387501113317,,,,,,,,,,,,0.1289381129624535,4
"Detroit-Warren-Dearborn, MI Metro Area",0.40456658772905674,0.9339882812201588,0.5490732065641273,0.3983134279167352,0.3346939790868926,0.32030139418551495,0.3093104261253846,0.31136481738103605,0.3141729290051073,0.3213332716180859,0.33139875850791933,0.34072108025112924,0.35141862738820717,0.3621297539123687,0.3731654497139941,0.6271249719003404,18
"Dothan, AL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Dover, DE Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Dubuque, IA Metro Area",0.2182921596272911,0.2182921596272911,,,,,,,,,,,,,,0.0,2
"Duluth, MN-WI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Durham-Chapel Hill, NC Metro Area",0.2923805568031701,0.649623879366606,0.2923805568031701,,,,,,,,,,,,,0.0,3
"East Stroudsburg, PA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Eau Claire, WI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"El Paso, TX Metro Area",0.16254898981252186,0.034190882947965684,0.08895104217713268,0.16254898981252186,,,,,,,,,,,,0.09523030497920675,4
"Elkhart-Goshen, IN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Enid, OK Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Erie, PA Metro Area",0.14167010922272338,0.12150016006304021,0.14167010922272338,,,,,,,,,,,,,0.0,3
"Eugene-Springfield, OR Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Evansville, IN-KY Metro Area",0.039113651389451665,0.039113651389451665,,,,,,,,,,,,,,0.0,2
"Fargo, ND-MN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Farmington, NM Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Fayetteville, NC Metro Area",0.22619249344119863,0.3708004360609164,0.22619249344119863,,,,,,,,,,,,,0.0,3
"Fayetteville-Springdale-Rogers, AR Metro Area",0.04414781750289709,0.04414781750289709,,,,,,,,,,,,,,0.0,2
"Flagstaff, AZ Metro Area",0.20561730936370703,0.20561730936370703,,,,,,,,,,,,,,0.0,2
"Flint, MI Metro Area",0.15693824066801743,0.03522181762512444,0.08624662078286127,0.15693824066801743,,,,,,,,,,,,0.09280222635866771,4
"Florence, SC Metro Area",0.13783523401967157,0.13783523401967157,,,,,,,,,,,,,,0.0,2
"Florence-Muscle Shoals, AL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Fond du Lac, WI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Fort Collins, CO Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Fort Smith, AR-OK Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Fort Wayne, IN Metro Area",0.12175347536564263,0.12175347536564263,,,,,,,,,,,,,,0.0,2
"Fresno, CA Metro Area",0.16559114548151732,0.04722762645914402,0.09474313125891654,0.16559114548151732,,,,,,,,,,,,0.1025206343998593,4
"Gadsden, AL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Gainesville, FL Metro Area",0.12419662747378779,0.10145005466831569,0.12419662747378779,,,,,,,,,,,,,0.0,3
"Gainesville, GA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Glens Falls, NY Metro Area",0.23423660728984885,0.23423660728984885,,,,,,,,,,,,,,0.0,2
"Goldsboro, NC Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Grand Forks, ND-MN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Grand Island, NE Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Grand Junction, CO Metro Area",0.29825575464962084,0.29825575464962084,,,,,,,,,,,,,,0.0,2
"Grand Rapids-Kentwood, MI Metro Area",0.23126465965443876,0.047448901183341,0.1003682237285396,0.17229077250053204,0.23126465965443876,,,,,,,,,,,0.1067026324708042,5
"Grants Pass, OR Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Great Falls, MT Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Greeley, CO Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Green Bay, WI Metro Area",0.3792025647583732,0.44885707688755483,0.3792025647583732,,,,,,,,,,,,,0.0,3
"Greensboro-High Point, NC Metro Area",0.05393241640755575,0.05393241640755575,,,,,,,,,,,,,,0.0,2
"Greenville, NC Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Greenville-Anderson, SC Metro Area",0.17489668559678917,0.07102992615623782,0.1104518179427385,0.17489668559678917,,,,,,,,,,,,0.1187928098985885,4
"Gulfport-Biloxi, MS Metro Area",0.46355184807807503,0.788670608430288,0.7920912757084516,0.7016800630263907,0.46355184807807503,,,,,,,,,,,0.7608139823883767,5
"Hagerstown-Martinsburg, MD-WV Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Hammond, LA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Harrisburg-Carlisle, PA Metro Area",0.32866386291103344,0.5088437310936332,0.31076486820072213,0.2871286047523799,0.30229928606858103,0.32866386291103344,,,,,,,,,,0.3689124013489118,6
"Harrisonburg, VA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Hartford-East Hartford-Middletown, CT Metro Area",0.2879934796511969,0.18351346603674157,0.19608243830706606,0.2468636452429499,0.2879934796511969,,,,,,,,,,,0.20881984986225252,5
"Hattiesburg, MS Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Hickory-Lenoir-Morganton, NC Metro Area",0.10080861536184149,0.10080861536184149,,,,,,,,,,,,,,0.0,2
"Hinesville, GA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Hot Springs, AR Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Houma-Thibodaux, LA Metro Area",0.18811569430075126,0.18811569430075126,,,,,,,,,,,,,,0.0,2
"Houston-The Woodlands-Sugar Land, TX Metro Area",0.4574696833904006,0.7266593083149375,0.27596284842106555,0.2359551963197113,0.25234986571729534,0.2807028353285471,0.300357192232785,0.3217512953977907,0.34312247695654474,0.36310576705420194,0.38176180119900527,0.3991456238044738,0.4153523128799278,0.4302670451485915,0.4442930332992373,0.4128591176852381,16
"Huntington-Ashland, WV-KY-OH Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Huntsville, AL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Idaho Falls, ID Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Indianapolis-Carmel-Anderson, IN Metro Area",0.46813762381381296,0.5631141734818726,0.38236620869888693,0.3751680728049528,0.3506094729285474,0.3510610426392401,0.3636928045936083,0.37792121918666066,0.3940574459690157,0.4103074506488683,0.4263501205045044,0.4415916853955075,0.45593872445004524,0.46813762381381296,,0.44021615166190414,14
"Iowa City, IA Metro Area",0.12208376790909592,0.12208376790909592,,,,,,,,,,,,,,0.0,2
"Ithaca, NY Metro Area",0.21829749890302763,0.21829749890302763,,,,,,,,,,,,,,0.0,2
"Jackson, MI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Jackson, MS Metro Area",0.1737087127419119,0.05759723048628762,0.10330681878236492,0.1737087127419119,,,,,,,,,,,,0.11153758733685482,4
"Jackson, TN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Jacksonville, FL Metro Area",0.2749665901715822,0.9787950852160127,0.42352992432731007,0.32714900471600783,0.27618461894976465,0.2670575052855143,0.2749665901715822,,,,,,,,,0.5764913380864436,7
"Jacksonville, NC Metro Area",0.161305114638448,0.161305114638448,,,,,,,,,,,,,,0.0,2
"Janesville-Beloit, WI Metro Area",0.5932431732214105,0.5932431732214105,,,,,,,,,,,,,,0.0,2
"Jefferson City, MO Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Johnson City, TN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Johnstown, PA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Jonesboro, AR Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Joplin, MO Metro Area",0.1178609554310115,0.1178609554310115,,,,,,,,,,,,,,0.0,2
"Kalamazoo-Portage, MI Metro Area",0.14021057347670252,0.14021057347670252,,,,,,,,,,,,,,0.0,2
"Kankakee, IL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Kansas City, MO-KS Metro Area",0.4086296442864108,0.4668448382975232,0.41670687220447844,0.33506927006121656,0.3197449623560388,0.33158852250259785,0.3493237439218503,0.3692788052073308,0.38962900940207446,0.4086296442864108,,,,,,0.40620699352107276,10
"Kennewick-Richland, WA Metro Area",0.23189214453438178,0.2859775666486607,0.23189214453438178,,,,,,,,,,,,,0.0,3
"Killeen-Temple, TX Metro Area",0.15514480889150262,0.12669872464980136,0.15514480889150262,,,,,,,,,,,,,0.0,3
"Kingsport-Bristol, TN-VA Metro Area",0.2724213334462118,0.5084874829457118,0.3010569178186513,0.2724213334462118,,,,,,,,,,,,0.3606552447368583,4
"Kingston, NY Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Knoxville, TN Metro Area",0.3652968658485092,0.3652968658485092,,,,,,,,,,,,,,0.0,2
"Kokomo, IN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"La Crosse-Onalaska, WI-MN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Lafayette, LA Metro Area",0.19043531297926575,0.12419864617589471,0.13269571254274037,0.19043531297926575,,,,,,,,,,,,0.14910989056596693,4
"Lafayette-West Lafayette, IN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Lake Charles, LA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Lakeland-Winter Haven, FL Metro Area",0.06156587253105272,0.06156587253105272,,,,,,,,,,,,,,0.0,2
"Lancaster, PA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Lansing-East Lansing, MI Metro Area",0.03840030742204659,0.03840030742204659,,,,,,,,,,,,,,0.0,2
"Laredo, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Las Cruces, NM Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Las Vegas-Henderson-Paradise, NV Metro Area",0.34788906776533357,0.8922145378368296,0.8251339350899823,0.7645118205442263,0.532778583021214,0.4412971745873444,0.4019244966841241,0.3741307930238782,0.3568956798786974,0.3489367803545167,0.3487333815649235,0.34788906776533346,,,,0.827286764490346,12
"Lawrence, KS Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Lawton, OK Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Lebanon, PA Metro Area",0.06762357222278381,0.06762357222278381,,,,,,,,,,,,,,0.0,2
"Lewiston, ID-WA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Lewiston-Auburn, ME Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Lexington-Fayette, KY Metro Area",0.19630705214968835,0.777492542709934,0.23446713678244668,0.18975637459748784,0.19630705214968835,,,,,,,,,,,0.4005720180299561,5
"Lima, OH Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Lincoln, NE Metro Area",0.033674806751009756,0.033674806751009756,,,,,,,,,,,,,,0.0,2
"Little Rock-North Little Rock-Conway, AR Metro Area",0.2131459884580259,0.44659761429723654,0.2131459884580259,,,,,,,,,,,,,0.0,3
"Logan, UT-ID Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Longview, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Longview, WA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Los Angeles-Long Beach-Anaheim, CA Metro Area",0.6960932837747813,0.3028829699685185,0.31879236888002893,0.36122516166031804,0.3679351410034347,0.38594737371802224,0.4027769055131596,0.42120346596697145,0.43921027866434625,0.45648104978375537,0.4714058105845874,0.48484651228930575,0.49756677960143625,0.5096343970978747,0.5207471468554051,0.32763350016962184,47
"Louisville/Jefferson County, KY-IN Metro Area",0.25606528076354274,0.28124488124488123,0.19242673194111626,0.2204658612350422,0.25606528076354274,,,,,,,,,,,0.23137915814034657,5
"Lubbock, TX Metro Area",0.4897230923085162,0.6994556765163298,0.501415283612357,0.4897230923085162,,,,,,,,,,,,0.563531350812401,4
"Lynchburg, VA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Macon-Bibb County, GA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Madera, CA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Madison, WI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Manchester-Nashua, NH Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Manhattan, KS Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Mankato, MN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Mansfield, OH Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"McAllen-Edinburg-Mission, TX Metro Area",0.08435197141674244,0.04474798185220741,0.08435197141674244,,,,,,,,,,,,,0.0,3
"Medford, OR Metro Area",0.5512942671113228,0.5512942671113228,,,,,,,,,,,,,,0.0,2
"Memphis, TN-MS-AR Metro Area",0.21916572443757731,0.6876291856138901,0.21037047303676526,0.17544696456266773,0.19355495387959576,0.21916572443757731,,,,,,,,,,0.3578155410711077,6
"Merced, CA Metro Area",0.415716214420186,0.5949502937189336,0.46613958221317997,0.415716214420186,,,,,,,,,,,,0.49226869678409985,4
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0.5506443769845395,0.5808594342047169,0.4225560069650255,0.3741413752497339,0.3739130050939905,0.38158239997431587,0.38142282215912804,0.3894810339171718,0.40193562960403173,0.41496740042835367,0.42806496197995714,0.44077435849470836,0.4533242603761931,0.4655087305186173,0.47714963777258346,0.45918560547315873,23
"Michigan City-La Porte, IN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Midland, MI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Midland, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Milwaukee-Waukesha, WI Metro Area",0.1338683140824536,0.9776779729186218,0.3137597541562772,0.15261466599028373,0.12462222892063124,0.1338683140824536,,,,,,,,,,0.4813507976883942,6
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0.3977804244136083,0.24736795448738336,0.23755739545895238,0.2741264317515544,0.2932426079713052,0.3217160708221888,0.34869938205595274,0.37439345164272764,0.3977804244136083,,,,,,,0.25301726056596335,9
"Missoula, MT Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Mobile, AL Metro Area",0.10513273808570522,0.9716417910447761,0.15946064509499625,0.09709435254453191,0.10513273808570522,,,,,,,,,,,0.4093989295614347,5
"Modesto, CA Metro Area",0.38538468057296726,0.5149511213341,0.38538468057296726,,,,,,,,,,,,,0.0,3
"Monroe, LA Metro Area",0.3062035450508076,0.6588959962094291,0.3062035450508076,,,,,,,,,,,,,0.0,3
"Monroe, MI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Montgomery, AL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Morgantown, WV Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Morristown, TN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Mount Vernon-Anacortes, WA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Muncie, IN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Muskegon, MI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",0.24589856689684042,0.07968898728355844,0.12968383569519204,0.19213015983875104,0.24589856689684042,,,,,,,,,,,0.13383432760583383,5
"Napa, CA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Naples-Marco Island, FL Metro Area",0.1852756082492395,0.17832794160896182,0.1852756082492395,,,,,,,,,,,,,0.0,3
